x,y,MIN_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_RAIN,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,LOCAL_DAY,MAX_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,LOCAL_MONTH,TOTAL_SNOW_FLAG,SPEED_MAX_GUST,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,ID,PROVINCE_CODE,STATION_NAME,MEAN_TEMPERATURE,LOCAL_YEAR,MAX_REL_HUMIDITY,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG
-60.00833333333333,43.93138888888889,,60,2023-11-02 00:00:00,,,,,,11.3,,,2,8.4,,,11,,60,8204708,,31,1.9,,,0,5,8204708.2023.11.2,NS,SABLE ISLAND,6.7,2023,87,,
-60.144444722222225,47.232778333333336,,53,2023-11-02 00:00:00,,,,,,13.5,,,2,6.1,,,11,,63,8204909,,32,,,,0,2.9,8204909.2023.11.2,NS,ST PAUL ISLAND (AUT),4.5,2023,85,,
-63.513333333333335,44.62972222222222,,43,2023-11-02 00:00:00,,,,,,16.5,,1,2,4.9,,,11,,42,8205092,,33,0.2,,,0,-1.9,8205092.2023.11.2,NS,SHEARWATER RCS,1.5,2023,77,,
-63.52333333333333,44.62777777777778,,44,2023-11-02 00:00:00,M,,,,,15.8,,,2,5.2,,,11,,48,8205093,,32,,,,0,-0.8,8205093.2023.11.2,NS,SHEARWATER JETTY,2.2,2023,79,,
-65.31666666666666,43.7,,49,2023-11-02 00:00:00,,,,,,17.5,,6,2,6.2,,,11,,,8205130,,,0,,,0,-5.2,8205130.2023.11.2,NS,SHELBURNE SANDY POINT,0.5,2023,100,,
-60.04805555555556,46.16138888888889,,58,2023-11-02 00:00:00,,,,,5.2,15.3,,,2,6.5,,,11,T,50,8205701,,34,5.2,,,0,-1.2,8205701.2023.11.2,NS,SYDNEY A,2.7,2023,97,0,
-60.041666666666664,46.163333333333334,,59,2023-11-02 00:00:00,,,,,,15.3,,,2,6.6,,,11,,47,8205702,,34,7,,,0,-1.2,8205702.2023.11.2,NS,SYDNEY CS,2.7,2023,100,,
-60.04805555555556,46.16138888888889,,58,2023-11-02 00:00:00,M,,,,,15.3,,,2,6.5,,,11,,50,8205703,,34,,,,0,-1.2,8205703.2023.11.2,NS,SYDNEY A,2.7,2023,97,,
-61.67972777777778,45.608355555555555,,63,2023-11-02 00:00:00,,,,,,15.8,,0,2,5.4,,,11,,128,8205895,,31,4.5,,,0,-1.1,8205895.2023.11.2,NS,TRACADIE,2.2,2023,95,,
-64.6641688888889,43.99001944444444,,43,2023-11-02 00:00:00,,,,,,16.6,,,2,6,,,11,,32,8206240,,30,0,,,0,-3.3,8206240.2023.11.2,NS,WESTERN HEAD,1.4,2023,85,,
-135.00555555555556,68.22333333333333,M,,2023-11-02 00:00:00,M,,,,,23,M,,2,-2.8,,,11,,43,2200105,,30,,,,0,-7.2,2200105.2023.11.2,NT,AKLAVIK A,-5,2023,,,
-126.123075,67.0214,,77,2023-11-02 00:00:00,,,,,,23.7,,8,2,-4.6,,,11,,36,2200824,,14,0.7,,,0,-6.7,2200824.2023.11.2,NT,COLVILLE LAKE,-5.7,2023,91,,
-126.12861111111111,67.02111111111111,,81,2023-11-02 00:00:00,,,,,,23.6,,,2,-4.5,,,11,,45,2200827,,14,0.2,,,0,-6.7,2200827.2023.11.2,NT,COLVILLE LAKE A,-5.6,2023,97,,
-123.43335277777778,65.2086361111111,,78,2023-11-02 00:00:00,,,,,,23.7,,14,2,-3.9,,,11,,32,2201022,,13,1.4,,,0,-7.4,2201022.2023.11.2,NT,DELINE CS,-5.7,2023,91,,
-123.43638888888889,65.21111111111111,,78,2023-11-02 00:00:00,M,,,,,23.8,,,2,-4,,,11,,40,2201023,,12,,,,0,-7.5,2201023.2023.11.2,NT,DELINE A,-5.8,2023,93,,
-124.46833333333333,61.25666666666667,,62,2023-11-02 00:00:00,,,,,,23.7,,,2,0.1,,,11,,,22010H0,,,,,,0,-11.4,22010H0.2023.11.2,NT,DEADMEN VALLEY,-5.7,2023,95,,
-128.6475,66.24055555555556,,86,2023-11-02 00:00:00,M,,,,,21.9,,,2,-2.6,,,11,,,2201406,,,,M,,0,-5.2,2201406.2023.11.2,NT,FORT GOOD HOPE A,-3.9,2023,97,,M
-128.64418916666668,66.24223444444445,,86,2023-11-02 00:00:00,,,,,,21.8,,12,2,-2.6,,,11,,,2201450,,,3.4,,,0,-5.1,2201450.2023.11.2,NT,FORT GOOD HOPE CS,-3.8,2023,100,,
-123.46666666666667,60.233333333333334,,64,2023-11-02 00:00:00,,,,,,21.3,,,2,1.8,,,11,,,2201579,,,0,,,0,-8.4,2201579.2023.11.2,NT,FORT LIARD,-3.3,2023,96,,
-123.47,60.23555555555556,,65,2023-11-02 00:00:00,M,,,,,21.5,,,2,1.4,,,11,,,2201581,,,,M,,0,-8.4,2201581.2023.11.2,NT,FORT LIARD A,-3.5,2023,93,,M
-134.85972222222222,67.40694444444445,,82,2023-11-02 00:00:00,M,,,,,23,,,2,-4.1,,,11,,45,2201606,,1,,,,0,-5.9,2201606.2023.11.2,NT,FORT MCPHERSON A,-5,2023,97,,
-125.56944444444444,64.90972222222223,,89,2023-11-02 00:00:00,M,,,,,22.5,,,2,-3.1,,,11,,31,2201705,,5,,,,0,-5.9,2201705.2023.11.2,NT,TULITA A,-4.5,2023,95,,
-117.60194444444444,61.316944444444445,,78,2023-11-02 00:00:00,,,,,,23.4,,,2,-2.8,,,11,,,2201799,,,,,,0,-8,2201799.2023.11.2,NT,FORT PROVIDENCE,-5.4,2023,89,,
-109.16833333333334,62.71138888888889,,55,2023-11-02 00:00:00,M,,,,,25.6,,5,2,-6.6,,,11,,43,2201903,,33,,,,0,-8.6,2201903.2023.11.2,NT,FORT RELIANCE (AUT),-7.6,2023,73,,
-113.68972222222222,61.18083333333333,,75,2023-11-02 00:00:00,M,,,,,26.5,,,2,-5.8,,,11,,,2202010,,,,M,,0,-11.1,2202010.2023.11.2,NT,FORT RESOLUTION A,-8.5,2023,87,,M
-121.23666666666666,61.76027777777778,,84,2023-11-02 00:00:00,,,,,,23.4,,,2,-3.7,,,11,,,2202102,,,0,,,0,-7.1,2202102.2023.11.2,NT,FORT SIMPSON CLIMATE,-5.4,2023,96,,
-121.23666666666666,61.76027777777778,M,,2023-11-02 00:00:00,M,M,T,M,,,M,0,2,,M,M,11,M,37,2202103,M,14,,,M,,,2202103.2023.11.2,NT,FORT SIMPSON A,,2023,,,
-121.23666666666666,61.76027777777778,,85,2023-11-02 00:00:00,M,,,,,23.5,,,2,-3.8,,,11,,37,2202104,,14,,,,0,-7.2,2202104.2023.11.2,NT,FORT SIMPSON A,-5.5,2023,96,,
-111.96194444444444,60.02027777777778,,66,2023-11-02 00:00:00,T,,,,0,27.4,,13,2,-4.2,,,11,,,2202201,,,0,M,,0,-14.6,2202201.2023.11.2,NT,FORT SMITH A,-9.4,2023,97,0.6,M
-111.92944444444444,60.02611111111111,,70,2023-11-02 00:00:00,,,,,,27,,13,2,-4.3,,,11,,,2202202,,,0.2,,,0,-13.7,2202202.2023.11.2,NT,FORT SMITH CLIMATE,-9,2023,97,,
-111.96194444444444,60.02027777777778,,66,2023-11-02 00:00:00,M,,,,,27.4,,,2,-4.2,,,11,,,2202203,,,,M,,0,-14.6,2202203.2023.11.2,NT,FORT SMITH A,-9.4,2023,97,,M
-105.13333333333334,63.6,,74,2023-11-02 00:00:00,,,,,,29,,3,2,-9,,,11,,65,2202351,,33,0,,,0,-12.9,2202351.2023.11.2,NT,HANBURY RIVER,-11,2023,84,,
-115.78277777777778,60.83972222222222,M,,2023-11-02 00:00:00,M,M,,M,,,M,,2,,M,M,11,,,2202401,M,,,,M,,,2202401.2023.11.2,NT,HAY RIVER A,,2023,,,
-115.77666666666667,60.83888888888889,,72,2023-11-02 00:00:00,,,,,,21.4,,,2,-1.3,,,11,,,2202402,,,0.4,,,0,-5.4,2202402.2023.11.2,NT,HAY RIVER CLIMATE,-3.4,2023,83,,
-115.78277777777778,60.83972222222222,,67,2023-11-02 00:00:00,M,,,,,21.8,,,2,-1.7,,,11,,,2202403,,,,M,,0,-5.9,2202403.2023.11.2,NT,HAY RIVER A,-3.8,2023,80,,M
-113.7264,61.92028611111111,,62,2023-11-02 00:00:00,,,,,,23.8,,,2,-2.9,,,11,,48,2202560,,3,0,,,0,-8.7,2202560.2023.11.2,NT,INNER WHALEBACKS,-5.8,2023,86,,
-133.48305555555555,68.30388888888889,,87,2023-11-02 00:00:00,M,M,,,,25.7,,,2,-5.9,,,11,M,,2202571,,,,M,,0,-9.4,2202571.2023.11.2,NT,INUVIK A,-7.7,2023,93,,M
-133.51666666666668,68.31666666666666,,91,2023-11-02 00:00:00,,,,,,25.8,,14,2,-5.8,,,11,,,2202578,,,2.1,,,0,-9.8,2202578.2023.11.2,NT,INUVIK CLIMATE,-7.8,2023,97,,
-117.24473611111111,63.133630555555555,,79,2023-11-02 00:00:00,,,,,,28.9,,3,2,-9.3,,,11,,,2202678,,,0.2,,,0,-12.4,2202678.2023.11.2,NT,WHATI,-10.9,2023,87,,
-110.68222222222222,62.41833333333334,,54,2023-11-02 00:00:00,M,,,,,26,,,2,-7.1,,,11,,,2202690,,,,,,0,-8.9,2202690.2023.11.2,NT,LUTSELK'E A,-8,2023,69,,
-126.79861111111111,65.28138888888888,,86,2023-11-02 00:00:00,,,,,0,21.5,,8,2,-2.2,,,11,,,2202801,,,30,M,,0,-4.7,2202801.2023.11.2,NT,NORMAN WELLS A,-3.5,2023,98,30,M
-126.75335666666666,65.287525,,85,2023-11-02 00:00:00,,,,,,21.6,,7,2,-2.2,,,11,,,2202810,,,1.2,,,0,-5,2202810.2023.11.2,NT,NORMAN WELLS CLIMATE,-3.6,2023,97,,
-124.07583333333334,69.36055555555555,,67,2023-11-02 00:00:00,M,,,,,27.9,,,2,-7.6,,,11,,37,2203055,,11,,,,0,-12.2,2203055.2023.11.2,NT,PAULATUK A,-9.9,2023,85,,
-124.08250138888889,69.35777888888889,,68,2023-11-02 00:00:00,,,,,,28,,4,2,-7.4,,,11,,35,2203058,,9,0.4,,,0,-12.5,2203058.2023.11.2,NT,PAULATUK,-10,2023,88,,
-135.4438888888889,69.6325,,80,2023-11-02 00:00:00,,,,,,24.3,,,2,-4.5,,,11,,52,2203095,,36,,,,0,-8,2203095.2023.11.2,NT,PELLY ISLAND,-6.3,2023,93,,
-127.20916666666666,61.963055555555556,,84,2023-11-02 00:00:00,,,,,,27,,0,2,-6.6,,,11,,,2203342,,,,,,0,-11.4,2203342.2023.11.2,NT,RABBIT KETTLE,-9,2023,93,,
-117.32780166666667,64.11168833333333,,70,2023-11-02 00:00:00,,,,,,28.1,,6,2,-9.3,,,11,,,2203359,,,0.3,,,0,-10.9,2203359.2023.11.2,NT,GAMETI,-10.1,2023,83,,
-117.30972222222222,64.11611111111111,,71,2023-11-02 00:00:00,M,,,,,28.2,,,2,-9.4,,,11,,,2203365,,,,M,,0,-11,2203365.2023.11.2,NT,GAMETI A,-10.2,2023,86,,M
-133.0263888888889,69.43333333333334,,88,2023-11-02 00:00:00,M,,,,,26.1,,,2,-6.1,,,11,,43,2203911,,7,,,,0,-10,2203911.2023.11.2,NT,TUKTOYAKTUK A,-8.1,2023,93,,
-133.01666666666668,69.43333333333334,,87,2023-11-02 00:00:00,,,,,,25.8,,5,2,-5.9,,,11,,41,2203914,,6,3.5,,,0,-9.7,2203914.2023.11.2,NT,TUKTOYAKTUK,-7.8,2023,94,,
-122.35916666666667,69.19888888888889,,84,2023-11-02 00:00:00,,,,,,32.8,,88,2,-12.3,,,11,,40,2203918,,15,7.4,,,0,-17.3,2203918.2023.11.2,NT,TUKTUT NOGAIT,-14.8,2023,88,,
-114.07666666666667,64.19083333333333,,70,2023-11-02 00:00:00,,,,,,29.9,,,2,-10.4,,,11,,,2203980,,,0,M,,0,-13.4,2203980.2023.11.2,NT,WEKWEETI A,-11.9,2023,84,,M
-130.22805555555556,67.17916666666666,,89,2023-11-02 00:00:00,,,,,,21.8,,,2,-2.2,,,11,,,220B6Q3,,,,M,,0,-5.4,220B6Q3.2023.11.2,NT,LITTLE CHICAGO,-3.8,2023,95,,M
-121.2388888888889,60.44083333333333,,78,2023-11-02 00:00:00,,,,,,21.5,,0,2,0.6,,,11,,,220CQHR,,,0,,,0,-7.7,220CQHR.2023.11.2,NT,SAMBAA K'E,-3.5,2023,100,,
-133.94166666666666,68.91083333333333,,92,2023-11-02 00:00:00,,,,,,27.8,,,2,-8.7,,,11,,55,220LQJJ,,12,,,,0,-10.8,220LQJJ.2023.11.2,NT,STORM HILLS,-9.8,2023,93,,
-122.85111111111111,61.125,,76,2023-11-02 00:00:00,,,,,,21.7,,4,2,0.8,,,11,,,220N003,,,0,,,0,-8.1,220N003.2023.11.2,NT,LINDBURG LANDING,-3.7,2023,99,,
-133.5017777777778,68.74633333333334,,90,2023-11-02 00:00:00,,,,,,27,,29,2,-7,,,11,,36,220N005,,4,3.3,,,0,-11,220N005.2023.11.2,NT,TRAIL VALLEY,-9,2023,93,,
-119.9888888888889,74.13888888888889,,72,2023-11-02 00:00:00,,,,,,30.2,,13,2,-11,,,11,,38,2500440,,36,0,,,0,-13.4,2500440.2023.11.2,NT,NANGMAGVIK LAKE,-12.2,2023,89,,
-112.16055555555556,74.45661111111112,M,,2023-11-02 00:00:00,M,,,M,,,M,,2,,M,M,11,,,2501419,M,,,M,M,,,2501419.2023.11.2,NT,CAPE PROVIDENCE,,2023,,,M
-117.80611111111111,70.76277777777777,,67,2023-11-02 00:00:00,M,,,,,30.6,,,2,-10.3,,,11,,55,2502503,,4,,,,0,-14.9,2502503.2023.11.2,NT,ULUKHAKTOK A,-12.6,2023,82,,
-117.80000055555556,70.76138944444445,,69,2023-11-02 00:00:00,,,,,,30.6,,6,2,-10.2,,,11,,52,2502505,,6,0.2,,,0,-15.1,2502505.2023.11.2,NT,HOLMAN CS,-12.6,2023,85,,
-125.25416666666666,71.9925,,83,2023-11-02 00:00:00,,,,,,32.5,,13,2,-12.5,,,11,,48,2503648,,1,0,,,0,-16.4,2503648.2023.11.2,NT,SACHS HARBOUR CLIMATE,-14.5,2023,90,,
-125.24138888888889,71.99361111111111,,80,2023-11-02 00:00:00,M,,,,,32.6,,,2,-12.6,,,11,,51,2503649,,5,,,,0,-16.6,2503649.2023.11.2,NT,SACHS HARBOUR A,-14.6,2023,87,,
-119.53833333333333,73.23083333333334,,77,2023-11-02 00:00:00,,,,,,33,,27,2,-11.4,,,11,,,2503886,,,0.1,,,0,-18.7,2503886.2023.11.2,NT,THOMSEN RIVER,-15,2023,87,,
-119.34723333333334,76.23751666666666,,82,2023-11-02 00:00:00,,,,,,33.2,,37,2,-13.1,,,11,,38,250M001,,33,0.1,,,0,-17.3,250M001.2023.11.2,NT,MOULD BAY CS,-15.2,2023,88,,
-94.07166666666667,61.09388888888889,,76,2023-11-02 00:00:00,,,,,,25.9,,,2,-4.9,,,11,,81,2300427,,31,0,,,0,-10.9,2300427.2023.11.2,NU,ARVIAT A,-7.9,2023,93,,
-96,64.31666666666666,,84,2023-11-02 00:00:00,,,,,,26,,,2,-3.8,,,11,,74,2300501,,34,0,,,0,-12.2,2300501.2023.11.2,NU,BAKER LAKE CLIMATE,-8,2023,92,,
-96.07777777777778,64.29888888888888,,82,2023-11-02 00:00:00,,,T,,0,25.7,,0,2,-3.6,,,11,,78,2300503,,33,0.6,,,0,-11.8,2300503.2023.11.2,NU,BAKER LAKE A,-7.7,2023,92,0.6,
-96.07777777777778,64.29888888888888,,82,2023-11-02 00:00:00,M,,,,,25.7,,,2,-3.6,,,11,,78,2300504,,33,,,,0,-11.8,2300504.2023.11.2,NU,BAKER LAKE A,-7.7,2023,92,,
-108.01473055555556,66.83751388888889,,73,2023-11-02 00:00:00,,,,,,26.1,,4,2,-6.2,,,11,,60,2300551,,34,0,,,0,-10,2300551.2023.11.2,NU,BATHURST INLET,-8.1,2023,87,,
-90.7311111111111,63.34722222222222,,73,2023-11-02 00:00:00,M,,,,,25.9,,,2,-4.6,,,11,,48,2300710,,31,,,,0,-11.1,2300710.2023.11.2,NU,CHESTERFIELD INLET A,-7.9,2023,86,,
-115.1438888888889,67.81666666666666,,63,2023-11-02 00:00:00,T,,,,0,26.6,,8,2,-7.7,,,11,T,40,2300903,,34,0,,,0,-9.5,2300903.2023.11.2,NU,KUGLUKTUK A,-8.6,2023,73,0,
-115.13527777777777,67.81722333333333,,64,2023-11-02 00:00:00,,,,,,26.5,,2,2,-7.6,,,11,,37,2300904,,34,0,,,0,-9.4,2300904.2023.11.2,NU,KUGLUKTUK CLIMATE,-8.5,2023,72,,
-115.1438888888889,67.81666666666666,,63,2023-11-02 00:00:00,M,,,,,26.6,,,2,-7.7,,,11,,40,2300905,,34,,,,0,-9.5,2300905.2023.11.2,NU,KUGLUKTUK A,-8.6,2023,73,,
-83.35944444444445,64.19333333333333,,72,2023-11-02 00:00:00,T,,,,0,30.6,,5,2,-7.5,,,11,T,36,2301002,,35,0,,,0,-17.6,2301002.2023.11.2,NU,CORAL HARBOUR A,-12.6,2023,98,0,
-83.35944444444445,64.19333333333333,,72,2023-11-02 00:00:00,M,,,,,30.6,,,2,-7.5,,,11,,36,2301004,,35,,,,0,-17.6,2301004.2023.11.2,NU,CORAL HARBOUR A,-12.6,2023,98,,
-83.35,64.18333333333334,,76,2023-11-02 00:00:00,,,,,,30.2,,6,2,-7.4,,,11,,32,2301010,,2,0,,,0,-17,2301010.2023.11.2,NU,CORAL HARBOUR RCS,-12.2,2023,94,,
-100.88388888888889,61.13194444444444,,75,2023-11-02 00:00:00,,,,,,28.6,,2,2,-9.4,,,11,,88,2301102,,33,0,,,0,-11.8,2301102.2023.11.2,NU,ENNADAI LAKE (AUT),-10.6,2023,87,,
-94.06666666666666,61.1,,77,2023-11-02 00:00:00,,,,,,25.9,,,2,-4.8,,,11,,79,2301153,,31,0,,,0,-11,2301153.2023.11.2,NU,ARVIAT CLIMATE,-7.9,2023,97,,
-95.85027777777778,68.63555555555556,,91,2023-11-02 00:00:00,,,,,,21.9,,,2,-1.7,,,11,,58,2302337,,8,0,,,0,-6.1,2302337.2023.11.2,NU,GJOA HAVEN A,-3.9,2023,100,,
-95.85027777777778,68.63555555555556,,91,2023-11-02 00:00:00,,,,,,21.9,,20,2,-1.7,,,11,,65,2302340,,35,2.3,,,0,-6,2302340.2023.11.2,NU,GJOA HAVEN CLIMATE,-3.9,2023,97,,
-89.79639444444445,68.53751666666666,,83,2023-11-02 00:00:00,,,,,,24.7,,3,2,-1.4,,,11,,59,2303094,,13,1.4,,,0,-12.1,2303094.2023.11.2,NU,KUGAARUK CLIMATE,-6.7,2023,95,,
-89.80527777777777,68.53583333333333,,81,2023-11-02 00:00:00,M,,,,,25.1,,,2,-1.5,,,11,,62,2303095,,11,,,,0,-12.6,2303095.2023.11.2,NU,KUGAARUK A,-7.1,2023,95,,
-92.11472222222223,62.81055555555555,,83,2023-11-02 00:00:00,,,T,,0,25.4,,0,2,-4.4,,,11,,48,2303405,,32,4,,,0,-10.4,2303405.2023.11.2,NU,RANKIN INLET A,-7.4,2023,94,4,
-102.42944444444444,65.09972222222223,,86,2023-11-02 00:00:00,,,,,,28.1,,2,2,-7.7,,,11,,87,2303610,,34,4.9,,,0,-12.5,2303610.2023.11.2,NU,ROBERTSON LAKE (AUT),-10.1,2023,91,,
-79.25,56.536944444444444,,67,2023-11-02 00:00:00,M,,,,,21.5,,,2,-2,,,11,,85,2303660,,24,,,,0,-5,2303660.2023.11.2,NU,SANIKILUAQ A,-3.5,2023,91,,
-79.26029833333334,56.53735,,73,2023-11-02 00:00:00,M,,,,,21.8,,,2,-2.3,,,11,,85,2303668,,23,,,,0,-5.2,2303668.2023.11.2,NU,SANIKILUAQ,-3.8,2023,97,,
-92.59805555555556,62.24,,75,2023-11-02 00:00:00,M,,,,,24.5,,,2,-3.2,,,11,,44,2303990,,35,,,,0,-9.8,2303990.2023.11.2,NU,WHALE COVE A,-6.5,2023,92,,
-111.24584166666666,65.75529166666666,,68,2023-11-02 00:00:00,,,,,,29.6,,2,2,-10.7,,,11,,56,230N002,,35,0,,,0,-12.6,230N002.2023.11.2,NU,LUPIN CS,-11.6,2023,78,,
-85.04722222222222,73.00638888888889,,59,2023-11-02 00:00:00,M,,,,,23,,,2,-3.1,,,11,,52,2400399,,7,,,,0,-6.8,2400399.2023.11.2,NU,ARCTIC BAY,-5,2023,76,,
-85.01222222222222,72.99277777777777,,55,2023-11-02 00:00:00,,,,,,23,,1,2,-2.7,,,11,,,2400404,,,0,,,0,-7.3,2400404.2023.11.2,NU,ARCTIC BAY CS,-5,2023,76,,
-64.03344444444444,67.54741666666666,,49,2023-11-02 00:00:00,,,,,,21.1,,6,2,0.8,,,11,,46,2400573,,15,0,,,0,-6.9,2400573.2023.11.2,NU,QIKIQTARJUAQ CLIMATE,-3.1,2023,92,,
-64.03166666666667,67.54666666666667,,52,2023-11-02 00:00:00,,,,,,21.2,,,2,0.5,,,11,,48,2400577,,15,0,,,0,-6.9,2400577.2023.11.2,NU,QIKIQTARJUAQ A,-3.2,2023,94,,
-105.13722222222222,69.10805555555555,M,,2023-11-02 00:00:00,,,,M,0,,M,8,2,,M,M,11,,69,2400601,M,36,0.2,,M,,,2400601.2023.11.2,NU,CAMBRIDGE BAY A,,2023,,0.2,
-105.13833333333334,69.10805555555555,,84,2023-11-02 00:00:00,,,,,,28.9,,1,2,-8.8,,,11,,72,2400602,,1,1.2,,,0,-12.9,2400602.2023.11.2,NU,CAMBRIDGE BAY GSN,-10.9,2023,90,,
-105.13722222222222,69.10805555555555,,81,2023-11-02 00:00:00,M,,,,,29.1,,,2,-9,,,11,,70,2400603,,36,,,,0,-13.1,2400603.2023.11.2,NU,CAMBRIDGE BAY A,-11.1,2023,89,,
-76.53044444444444,64.23075,,63,2023-11-02 00:00:00,,,,,,22.9,,8,2,-2.5,,,11,,45,2400636,,,0.2,,,0,-7.4,2400636.2023.11.2,NU,KINNGAIT,-4.9,2023,89,,M
-76.525,64.23027777777777,,63,2023-11-02 00:00:00,,,,,,22.3,,,2,-2.8,,,11,,46,2400637,,12,0,,,0,-5.8,2400637.2023.11.2,NU,KINNGAIT AIRPORT,-4.3,2023,95,,
-78.29335277777778,73.6680638888889,,83,2023-11-02 00:00:00,,,,,,26.4,,30,2,-3.3,,,11,,33,2400675,,10,0,,,0,-13.5,2400675.2023.11.2,NU,CAPE LIVERPOOL,-8.4,2023,97,,
-68.51666666666667,70.48333333333333,,82,2023-11-02 00:00:00,,,,,,20.4,,16,2,-0.4,,,11,,53,2400802,,31,2.2,,,0,-4.3,2400802.2023.11.2,NU,CLYDE RIVER CLIMATE,-2.4,2023,97,,
-68.51694444444445,70.48583333333333,,85,2023-11-02 00:00:00,M,,,,,20.4,,,2,-0.4,,,11,,54,2400804,,32,,,,0,-4.3,2400804.2023.11.2,NU,CLYDE RIVER A,-2.4,2023,100,,
-94.19778333333333,72.01779444444445,,76,2023-11-02 00:00:00,,,,,,25.5,,14,2,-4.7,,,11,,66,2402051,,35,0,,,0,-10.2,2402051.2023.11.2,NU,FORT ROSS,-7.5,2023,86,,
-100.26722222222222,70.63277777777778,M,,2023-11-02 00:00:00,M,,,M,,,M,2,2,,M,M,11,,,2402332,M,,,M,M,,,2402332.2023.11.2,NU,GATESHEAD ISLAND,,2023,,,M
-82.90222777777778,76.42278888888889,,47,2023-11-02 00:00:00,,,,,,27.5,,15,2,-6.1,,,11,,32,2402351,,9,0,,,0,-12.8,2402351.2023.11.2,NU,GRISE FIORD CLIMATE,-9.5,2023,68,,
-81.24361111111111,68.7761111111111,,90,2023-11-02 00:00:00,,,,,,20.3,,9,2,-0.9,,,11,,60,2402353,,5,1.3,,,0,-3.7,2402353.2023.11.2,NU,SANIRAJAK,-2.3,2023,99,,
-81.2425,68.77583333333334,,74,2023-11-02 00:00:00,,,,,,20.4,,,2,-0.9,,,11,,61,2402354,,8,0,,,0,-3.8,2402354.2023.11.2,NU,SANIRAJAK AIRPORT,-2.4,2023,98,,
-82.90805555555555,76.42583333333333,,40,2023-11-02 00:00:00,M,,,,,26.6,,,2,-5.5,,,11,,40,2402360,,9,,,,0,-11.6,2402360.2023.11.2,NU,GRISE FIORD A,-8.6,2023,61,,
-81.8163888888889,69.36472222222223,,76,2023-11-02 00:00:00,M,,,,,22,,,2,-1.3,,,11,,61,2402546,,11,,,,0,-6.6,2402546.2023.11.2,NU,IGLOOLIK A,-4,2023,99,,
-68.55611111111111,63.75666666666667,,61,2023-11-02 00:00:00,M,M,,,,21.5,,,2,-1.3,,,11,M,36,2402596,,12,,,,0,-5.7,2402596.2023.11.2,NU,IQALUIT A,-3.5,2023,88,,
-103.55444666666666,78.79222333333334,M,,2023-11-02 00:00:00,M,,,M,,,M,16,2,,M,M,11,,,2402604,M,,,M,M,,,2402604.2023.11.2,NU,ISACHSEN (AUT),,2023,,,M
-69.87722222222222,62.848055555555554,,67,2023-11-02 00:00:00,M,,,,,22.5,,,2,-2.5,,,11,,39,2402673,,14,,,,0,-6.4,2402673.2023.11.2,NU,KIMMIRUT A,-4.5,2023,93,,
-65.71125,66.14341666666667,,49,2023-11-02 00:00:00,,,,,,18.1,,5,2,3.9,,,11,,59,2403049,,8,0.2,,,0,-4.1,2403049.2023.11.2,NU,PANGNIRTUNG,-0.1,2023,92,,
-65.7136111111111,66.145,,48,2023-11-02 00:00:00,M,,,,,18.1,,,2,3.8,,,11,,61,2403054,,8,,,,0,-4,2403054.2023.11.2,NU,PANGNIRTUNG A,-0.1,2023,93,,
-77.9575,72.69333333333333,,24,2023-11-02 00:00:00,,,,,,20,,7,2,2.2,,,11,,74,2403204,,10,0,,,0,-6.1,2403204.2023.11.2,NU,POND INLET CLIMATE,-2,2023,69,,
-77.96888888888888,72.68944444444445,,27,2023-11-02 00:00:00,,,,,,19.9,,,2,1.8,,,11,,63,2403206,,8,0,,,0,-5.5,2403206.2023.11.2,NU,POND INLET A,-1.9,2023,74,,
-105.71500055555556,75.37666916666667,,84,2023-11-02 00:00:00,M,,,,,33.4,,36,2,-12.3,,,11,,69,2403450,,35,,,,0,-18.6,2403450.2023.11.2,NU,REA POINT,-15.4,2023,92,,
-86.22472222222223,66.52055555555556,,80,2023-11-02 00:00:00,M,,,,,26.3,,,2,-5.8,,,11,,42,2403495,,6,,,,0,-10.8,2403495.2023.11.2,NU,NAUJAAT A,-8.3,2023,98,,
-94.96944444444445,74.71694444444445,,68,2023-11-02 00:00:00,M,,,,,29.5,,,2,-9.5,,,11,,84,2403497,,3,,,,0,-13.4,2403497.2023.11.2,NU,RESOLUTE BAY A,-11.5,2023,85,,
-94.96944444444445,74.71694444444445,,68,2023-11-02 00:00:00,,,E,,0,29.5,,4,2,-9.5,,,11,,84,2403498,,4,0,,,0,-13.4,2403498.2023.11.2,NU,RESOLUTE BAY A,-11.5,2023,85,0,
-94.9830575,74.71583472222223,,68,2023-11-02 00:00:00,,,,,,29,,0,2,-8.8,,,11,,82,2403505,,4,0,,,0,-13.1,2403505.2023.11.2,NU,RESOLUTE CS,-11,2023,87,,
